id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license,Cluster,Anomaly
1095227,New York room with a view,95792367490,Unknown,Dexter,Staten Island,St. George,40.64524,-74.08088,United States,US,True,strict,Private room,2003.0,0.8391304347826087,$203 ,0.19714618520675598,0.162109375,6/13/2019,1.66,4.0,1.0,0.0024410089503661514,"Please tell me about who you will be traveling with and your purpose for the trip. I will accept adults traveling with a child over 7 years old. But I do not accept more than 2 guests at a time. So 1 adult and 1 child is fine. Are you traveling for work, visiting friends in this area, or a tourist on vacation? This is a friendly house hold, reasonably quiet. You will have to pass through our part of the house in order to get to the third floor. We expect guests to be reasonably quiet coming in and out before (9AM and after 10PM. Kindly remove your shoes as well.  No smoking. No pets. For safety reasons please do not invite other people to our place without permission. There is a fire ladder under the bed in the bedroom, as a second means of egress.  Please recycle. I will provide a paper bag for you to put your recycled items in. For summer months, there are two AC units provided. PLEASE keep doors and windows closed whenever you are using the AC. Otherwise please shut the AC off, if y",Unknown,1,1
1095779,Sunny cozy room in Brklyn townhouse,29877853006,Unknown,Jared,Brooklyn,Bushwick,40.70641,-73.91765,United States,US,False,moderate,Private room,2014.0,0.39391304347826084,$101 ,0.2181129877693652,0.0458984375,6/19/2019,0.94,5.0,1.0,0.07404393816110659,No pets that shed; If you have a hypo-allergenic dog that is ok. ,Unknown,0,1
1096332,Room with a View,80294758485,Unknown,Eric,Bronx,Highbridge,40.83232,-73.93184,United States,US,True,flexible,Private room,2006.0,0.37652173913043485,$97 ,0.2251019219569016,0.2138671875,7/4/2019,2.04,1.0,3.0,0.05695687550854354,"All I ask is that you don't make too big a mess, don't smoke, don't break anything, and be respectful of my roommates/neighbors.",Unknown,0,1
1096884,Light+Open+Airy+Rustic+Modern Loft,33855109201,Unknown,Freddie,Brooklyn,Williamsburg,40.71045,-73.9677,United States,US,False,strict,Entire home/apt,2005.0,0.10956521739130434,$35 ,0.18666278392545138,0.1884765625,7/6/2016,1.78,4.0,1.0,0.06211011662598319,"- The building and its premises and grounds are 100% smoke free. No smoking of any kind is allowed, neither inside or outside. No smoking in front of the house please. - Please use only the front stairs for access - We apologize but the tub is not available for use. - Please make sure to return any furniture you take out to the deck at night, to prevent it from getting it wet from rain or dew. Thanks!",Unknown,2,1
1097436,West Inn 2 - East Village,56474290668,Unknown,Olivia,Manhattan,East Village,40.72518,-73.98034,United States,US,False,flexible,Private room,2020.0,0.1173913043478261,$37 ,0.1924868957483984,0.08203125,6/23/2019,0.78,4.0,4.0,0.041768375372931925,Smoking whatever is your preference is ok on the decks.  Please use ashtrays and dispose of debris.    Clean up after your pet but feel free to use the yard for bathroom activities.,Unknown,2,1
1097989,Financial District Luxury Loft,57567873573,verified,Amy,Manhattan,Financial District,40.70666,-74.01374,United States,US,False,strict,Entire home/apt,2022.0,0.2930434782608696,$77 ,0.21709376820034945,0.111328125,6/20/2019,1.06,4.0,1.0,0.08950366151342555,"No Smoking.  Smoke alarms will sound (not just in the unit, but throughout the other units in the building as well).  Please keep the outside gate closed.  No parties. Overnight guests, other than those listed on the reservation, are not allowed.",Unknown,2,1
1098541,BROOKLYN VICTORIAN STYLE SUITE.....,83631499592,unconfirmed,Frederick,Brooklyn,Fort Greene,40.69098,-73.97113,United States,US,False,flexible,Private room,2008.0,0.9608695652173913,$231 ,0.17661619103086781,0.2080078125,6/24/2019,2.0,5.0,2.0,0.007865473284513154,There is no smoking on the property. No outside guests are allowed. The building's quiet hours begin at 9pm.,Unknown,1,1
1099093,Your own Lovely West Village Studio,64716183027,verified,April,Manhattan,West Village,40.73756,-74.00405,United States,US,False,strict,Entire home/apt,2017.0,0.5347826086956522,$133 ,0.20559114735002915,0.083984375,6/1/2019,0.8,1.0,1.0,0.0821806346623271,We expect guests to treat this as they would their own home.  We don't allow pets.  We don't allow smoking.,Unknown,0,1
1099645,ACCOMMODATIONS GALORE#3. 1-5 GUESTS,13628045272,verified,Daniel,Manhattan,Harlem,40.81526,-73.94791,United States,US,True,strict,Entire home/apt,2013.0,0.10869565217391305,$35 ,0.1824403028538148,0.078125,5/26/2019,0.75,2.0,3.0,0.01844317873609981,"We ask guests to leave the house as they found it and to respect our home, our belongings, and our privacy. No smoking or drug use in our home at any time.",Unknown,2,1
1100198,Greenwich Village Stylish Apartment,31589665723,unconfirmed,Jared,Manhattan,West Village,40.73423,-74.0046,United States,US,True,strict,Entire home/apt,2012.0,0.31130434782608696,$82 ,0.22757716948165407,0.037109375,4/20/2016,0.36,1.0,1.0,0.046921616490371576,I appreciate guests on the quiet side who are mindful that this is my home. Non-smoking please. No open flames permitted. No pets.,Unknown,2,1
1100750,Clean and Cozy Harlem Apartment,42380667906,verified,Ashton,Manhattan,Harlem,40.82374,-73.9373,United States,US,False,strict,Entire home/apt,2019.0,0.47913043478260875,$120 ,0.19670937682003495,0.017578125,12/17/2018,1.79,3.0,1.0,0.06780580417683754,"We live on the premises - two women,  two dogs and a cat. We are a strictly NON-SMOKING household - this includes all smokeable substances. We tend to stay up late, so late arrivals to about 11 pm or so are OK. We can arrange for a later check-in via a key box, but we may not meet you in person until the next morning. Check-in is after 5 pm except by prior arrangement, and checkout is at 11 am promptly to allow time for the unit to be cleaned before the next guest. This is a quiet residential neighborhood so please, no parties or loud music. There is door from the 3rd floor onto the roof as a safety exit, but the rubber roof is very delicate.  If you are tempted to walk out on the roof, please do so in your bare feet only.  There is no railing for the roof.  Under no circumstances may children access the roof. Thank you for not smoking any substance on the roof, on the deck or anywhere on the premises.",Unknown,0,1
1101302,"Fort Greene, Brooklyn: Center Bedroom",9549678609,unconfirmed,Adele,Brooklyn,Fort Greene,40.68863,-73.97691,United States,US,False,flexible,Private room,2011.0,0.04956521739130436,$21 ,0.2290331974373908,0.201171875,6/30/2019,1.92,4.0,2.0,0.02874966097097912,"-No shoes in our home. Please leave them at the door in the foyer. -No smoking in the house indoors. There are ashtrays outside. -No stealing cutlery, utensils, other kitchen items or of any kind. -No damaging walls or windows. -No alterations, decorations, structural changes or additions to the premises. -No lock combinations shall be shared, nor a new lock installed. -Please do not take any of the local town guides. They are for information purposes. -All children should be supervised. -No early check-in or late checkout without prior approval from the property manager. -The maximum occupancy (per contract) {and conditional pet request} may not be exceeded at any time during reservation. -When showering please keep shower curtain inside the tub",Unknown,2,1
1101855,Beautiful Queens Brownstone! - 5BR,65716686884,unconfirmed,Brad,Queens,Ridgewood,40.70382,-73.89797,United States,US,True,flexible,Entire home/apt,2011.0,0.5860869565217391,$145 ,0.20224228305183461,0.009765625,5/12/2019,0.11,4.0,5.0,0.08407919717927854,No Parties allow  Non smoking,Unknown,0,1
1102407,Couldn't Be Closer To Columbia Uni,44580630332,unconfirmed,Bruce,Manhattan,Morningside Heights,40.80549,-73.95924,United States,US,False,strict,Private room,2019.0,0.34782608695652173,$90 ,0.1940885264997088,0.119140625,5/14/2019,1.18,4.0,2.0,0.11798209926769732,Unknown,Unknown,0,1
1102959,Unknown,35675205624,unconfirmed,Daniel,Brooklyn,Williamsburg,40.71627,-73.9587,United States,US,False,strict,Entire home/apt,2004.0,0.9591304347826088,$231 ,0.18637157833430404,0.0322265625,4/8/2019,0.58,4.0,1.0,0.11689720640086793,"This is a home, not a hotel.  Conservation is important. Please do not waste water or electricity. We recycle, reuse, compost and minimize waste. Clean up after yourself and put things away It's a family friendly, urban neighborhood with incidents of crime; please lock doors and windows. Basic self-awareness of the impact of your choices. Communication is important. Let me know what you need. The dining area is not a work space. There is a desk and chaise lounge in guest room that should be used for workspace. I have a study/living room which is not meant for guests.",Unknown,1,1
1103512,Park Slope haven 15 mins from Soho,36806839312,unconfirmed,Kelsey,Brooklyn,Park Slope,40.67994,-73.97863,United States,US,False,strict,Entire home/apt,2015.0,0.2408695652173913,$65 ,0.1987478159580664,0.05078125,6/5/2019,0.5,4.0,1.0,0.025223759153783568,No smoking.,Unknown,2,1
1104064,SAFE  AND BEAUTIFUL ACCOMODATION,93242543275,verified,Natalie,Brooklyn,Bedford-Stuyvesant,40.67992,-73.9475,United States,US,False,strict,Private room,2015.0,0.7791304347826088,$189 ,0.2313628421665696,0.123046875,5/19/2019,1.17,,4.0,0.09275834011391376,Unknown,Unknown,1,1
1109035,Lower East Side $57~/night,66711255974,verified,Unknown,Manhattan,Lower East Side,40.72319,-73.99201,United States,US,False,moderate,Private room,,0.026956521739130435,$16 ,0.17821782178217824,0.2783203125,6/22/2019,2.69,1.0,1.0,0.02874966097097912,"No smoking, no showering after 10pm, no shoes in the house we can provide slippers, no loud music please, no late check in after 9pm",Unknown,2,1
1109587,Prime Location in Manhattan,47239505401,verified,Unknown,Unknown,Chelsea,40.74859,-73.99671,United States,US,True,flexible,Private room,,0.18869565217391304,$53 ,0.17821782178217824,0.3662109375,6/18/2019,3.52,3.0,1.0,0.02874966097097912,"ANDREA'S HOUSE RULES:  ** All overnight guests must be booked through Airbnb. If you plan to have visitors during your stay, please check with us beforehand.  ** Urban Oasis is a NO-SHOES space. There is a bench just inside the door where you can sit and remove your shoes. PLEASE BRING SLIPPERS or inside shoes if it is your preference for inside.  ** Please help us avoid any staining and damage to the furniture & linens by keeping food and beverages out of the bed. [**For MAKEUP REMOVAL please use the wipes provided and/or the dark washcloth.] ** AFTER CHECK-OUT, I'm happy to post forgotten items. There is a $25 (plus postage) fee for this service. Should you need this, the extra fee goes through the Airbnb Resolution Center.  ** Please use the PAPER TOWELS from your kitchen area to clean up messes that could stain our whites  ** Enjoy our apartment and please leave it clean & tidy as you found it  ** Thank you for not smoking inside. If you must, please do so outside. There is an asht",Unknown,2,1
1113453,Unknown,80926683538,Unknown,Cherry,Brooklyn,Williamsburg,40.7195,-73.95976,Unknown,Unknown,Unknown,Unknown,Entire home/apt,,0.5591304347826087,$139 ,0.1783634245777519,0.349609375,6/20/2019,3.44,3.0,2.0,0.08028207214537565,There is no parking on my street for guests. You must park on the adjacent streets. No Smoking in the unit.  We have a dog named Daphne so no other pets allowed. We are an active family and might not be available during your stay. Lock the door when you come and go. Leave the room as you found it. Let me know if you have any issues or questions.,Unknown,0,1
1115110,Unknown,87631747854,Unknown,Amanda,Unknown,Prospect Heights,40.6787,-73.97262,United States,US,False,strict,Private room,,0.7704347826086957,$187 ,0.1783634245777519,0.220703125,6/6/2019,2.12,4.0,3.0,0.07404393816110659,This is a non smoking house.  Quiet hours are from 10pm until 8am.  Cars must be parked within fence so as not to block neighbors driveway.  One parking spot only per room. Please don't use the kitchen for cooking as cleanliness becomes difficult to maintain with the velocity of guests that we host. We welcome you to have breakfast at your leisure.  Please place dirty dishes in the dishwasher unless it’s full of clean dishes!,Unknown,1,1
1116767,Great apartment with private bathroom and entrance,50778476532,Unknown,Frederick,Manhattan,East Harlem,40.79958,-73.94275,United States,US,False,flexible,Private room,2007.0,0.1756521739130435,$50 ,0.17880023296447292,0.19921875,6/23/2019,1.92,1.0,1.0,0.09140222403037701,1. no pets 2. no smoking 3. no use of fireplace ,Unknown,2,1
1117319,Private Garden Apt • New Renovation,760769897,Unknown,Ryan,Brooklyn,Williamsburg,40.71625,-73.93845,United States,US,True,moderate,Entire home/apt,2020.0,0.49913043478260877,$176 ,0.1783634245777519,0.2470703125,7/2/2019,3.04,3.0,1.0,0.03634391103878492,Just general respect for the place and my neighbors. Be aware about noise on the back deck in the evening.,Unknown,0,1
1120633,Cozy East Village Railroad 1 Bed!,79861348248,verified,Cooper,Manhattan,East Village,40.72752,-73.98432,United States,US,False,strict,Entire home/apt,2010.0,0.9034782608695653,$218 ,0.17821782178217824,0.19921875,7/1/2019,2.04,5.0,1.0,0.09845402766476812,No parties no loud music any issues please call,Unknown,1,1
1121737,City Room - Private & Comfy Bedroom,38264908739,verified,Morrison,Manhattan,Harlem,40.81219,-73.94499,United States,US,True,strict,Private room,2010.0,0.14782608695652175,$44 ,0.17821782178217824,0.1875,Unknown,1.84,5.0,5.0,0.03986981285598047,"Check-in time can sometimes be flexible and we can provide advice for luggage storage if needed. No smokers please. Please do not spray perfumes, colognes or after-shaves as Nina has allergies.  Thanks for understanding. No eating in the bedroom.  Enjoy your stay!",Unknown,2,1
1122842,"Clean & bright 1BR in Cobble Hill, GREAT location!",38579657286,unconfirmed,Baker,Brooklyn,Cobble Hill,40.68926,-73.99386,United States,US,True,strict,Entire home/apt,2021.0,0.23130434782608697,$63 ,0.1783634245777519,0.216796875,Unknown,2.12,2.0,1.0,0.008950366151342554,"People live downstairs, so please don't walk around wearing hard shoes, be quiet on the stairway, and quiet down after 11:00. No candles in the apartment. Please carefully make sure the front door clicks shut when you come or go! Thank you!",Unknown,2,1
1123394,"Modern, Large East Village Loft",13467711251,unconfirmed,Spencer,Manhattan,East Village,40.72821,-73.98701,United States,US,True,flexible,Entire home/apt,2015.0,0.3008695652173913,$79 ,0.17850902737332558,0.2001953125,6/23/2019,1.96,4.0,1.0,0.007865473284513154,Unknown,Unknown,2,1
